File,Key,CultureInvariantString,Translation
Everlasting_summer\Content\main\звуки\озвучка_2_день\14_послеигры\д2_008_Ворота\д2_019_Если_ходил_за_картами_со_Славей\д2_028_Семен.json,2C6DE08B481B216339D515A24681074C," ""Возможно, это совсем не ад, а рай?..""(важное)","""也许这不是地狱而是天堂？""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_2_день\14_послеигры\д2_008_Ворота\д2_019_Если_ходил_за_картами_со_Славей\д2_029_Семен.json,27D3CFFA4D937B377B5D93AAD31F71D3," ""Под ногой предательски хрустнула ветка, Славя обернулась, но в ночи не было никакой возможности разглядеть меня.(важное)","""我脚下的一根树枝突然不争气地折断了，斯拉维娅转过身，不过应该是看不见我的吧，""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_2_день\14_послеигры\д2_008_Ворота\д2_019_Если_ходил_за_картами_со_Славей\д2_030_Семен.json,DB6136574D6BE288B42865BBF0AF749E,"По крайней мере так казалось.""(важное)","""或者只是我美好的想象。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_2_день\14_послеигры\д2_008_Ворота\д2_019_Если_ходил_за_картами_со_Славей\д2_031_Семен.json,D2EF47AB49951F59BFFC3B8220106B35," ""Она быстро вылезла из озера, наскоро оделась и скрылась в чаще.""(важное)","""她迅速出来换上了衣服离开了。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_2_день\14_послеигры\д2_008_Ворота\д2_019_Если_ходил_за_картами_со_Славей\д2_032_Семен.json,53B9AC804333410D3B2D00A6A4D2621E," ""Я тихо последовал за ней.""(важное)","""我悄悄地跟着她。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_2_день\14_послеигры\д2_008_Ворота\д2_019_Если_ходил_за_картами_со_Славей\д2_038_Семен.json,D08FFFFB463D62D19FFFF5AE1E567799," ""Наконец мы вышли на площадь.""(важное)","""我们最后来到了广场。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_2_день\14_послеигры\д2_008_Ворота\д2_019_Если_ходил_за_картами_со_Славей\д2_039_Семен.json,ECC0D18440EAA4E8CF89DDA844EE60D8," ""Славя остановилась и обернулась в мою сторону.""(важное)","""斯拉维娅停了下来，转过身看着我。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_2_день\14_послеигры\д2_008_Ворота\д2_019_Если_ходил_за_картами_со_Славей\д2_040_Славя.json,7D07B10143A290F64658BB8A4D2A1C06," Славя - ""Думаешь, я тебя не заметила?""","斯拉维娅 - ""你觉得我没有发现你吗？"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\14_послеигры\д2_008_Ворота\д2_019_Если_ходил_за_картами_со_Славей\д2_041_Семен.json,8715802A4BA9A41930B17BA5AEBF346B," ""Я немного растерялся, но постарался сохранить хотя бы видимость спокойствия.""","""我有点迷糊，不过决定故作镇静。"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\14_послеигры\д2_008_Ворота\д2_019_Если_ходил_за_картами_со_Славей\д2_042_Семен.json,357233E042013BAA21C930AE43537A93," Семён - ""И давно?""","谢苗 - ""有多长时间了？"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\14_послеигры\д2_008_Ворота\д2_019_Если_ходил_за_картами_со_Славей\д2_043_Славя.json,A829C34D4E4A79441369C890A684C6FE," Славя - ""Не знаю...""","斯拉维娅 - ""我不太确定..."""
Everlasting_summer\Content\main\звуки\озвучка_2_день\14_послеигры\д2_008_Ворота\д2_019_Если_ходил_за_картами_со_Славей\д2_044_Семен.json,C08E7E5548A7358CC1133FABE36DDFC0," ""Славя подошла ближе.""","""斯拉维娅靠近我。"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\14_послеигры\д2_008_Ворота\д2_019_Если_ходил_за_картами_со_Славей\д2_045_Славя.json,16A0A15042AA6898E9C184AA183455C9," Славя - ""Может быть, минут пять.""","斯拉维娅 - ""五分钟吧，大概。"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\14_послеигры\д2_008_Ворота\д2_019_Если_ходил_за_картами_со_Славей\д2_046_Семен.json,5CD695F34E4570C602640B9451F17AB6," Семён - ""То есть и там, на озере?..""","谢苗 - ""所以说，连湖水那里都？"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\14_послеигры\д2_008_Ворота\д2_019_Если_ходил_за_картами_со_Славей\д2_047_Славя.json,095291C844B0007CCCCBD3B5F6C06E4B," Славя - ""На каком озере?""","斯拉维娅 - ""你在说什么湖啊？"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\14_послеигры\д2_008_Ворота\д2_019_Если_ходил_за_картами_со_Славей\д2_048_Семен.json,715CD83F4DA53638A6092BA92CE85648," Семён - ""Ну...""","谢苗 - ""这个..."""
Everlasting_summer\Content\main\звуки\озвучка_2_день\14_послеигры\д2_008_Ворота\д2_019_Если_ходил_за_картами_со_Славей\д2_049_Семен.json,554947354F8ABD8D3A4F89B49FD2BA0B," ""Славя выглядела искренне удивлённой, поэтому я никак не мог понять – она просто притворяется и делает вид, что ничего не произошло, или...""","""斯拉维娅好像真的很吃惊，我不太确定她是在假装不知道还是..."""
Everlasting_summer\Content\main\звуки\озвучка_2_день\14_послеигры\д2_008_Ворота\д2_019_Если_ходил_за_картами_со_Славей\д2_050_Семен.json,1FB7C28F494411F646E8AB918B382489," Семён - ""Ладно, проехали.""","谢苗 - ""算了，不管了。"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\14_послеигры\д2_008_Ворота\д2_019_Если_ходил_за_картами_со_Славей\д2_051_Семен.json,94C89C3B46E5E036130CC8ABF7AC0934," ""Я решил поступить галантно (насколько это вообще было возможно в таких обстоятельствах) и промолчать.""","""我决定要表现得绅士一些，什么也没有说。"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\14_послеигры\д2_008_Ворота\д2_019_Если_ходил_за_картами_со_Славей\д2_052_Славя.json,25CF765D423317356B56EAAC446F7943," Славя - ""Хорошо.""","斯拉维娅 - ""好吧。"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\14_послеигры\д2_008_Ворота\д2_019_Если_ходил_за_картами_со_Славей\д2_053_Семен.json,4E64C6D44BF465DF497541ACE7F06155," ""Неожиданно легко согласилась она.""","""没想到她这么简单地就同意了。"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\14_послеигры\д2_008_Ворота\д2_019_Если_ходил_за_картами_со_Славей\д2_054_Славя.json,EAD01E7847F41BA64AD8F1B9DBF69928," Славя - ""Какая сегодня ночь замечательная!""","斯拉维娅 - ""多么美好的夜晚啊。"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\14_послеигры\д2_008_Ворота\д2_019_Если_ходил_за_картами_со_Славей\д2_055_Семен.json,6BE8B91B499F8CCBFC2782B20F1DDB8B," ""Славя села на скамейку и подняла глаза на небо.""","""斯拉维娅坐在长椅上欣赏着夜空。"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\14_послеигры\д2_008_Ворота\д2_019_Если_ходил_за_картами_со_Славей\д2_057_Славя.json,0070EAA0489DB4B33224EE8DCD031ED8," Семён - ""Наверное, тут часто бывают такие ночи.""","谢苗 - ""我猜这样的夜晚在这个地方是很平常的事情？"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\14_послеигры\д2_008_Ворота\д2_019_Если_ходил_за_картами_со_Славей\д2_059_Славя.json,C8761E804154F88F952FA5AD6BD6AD6B," Славя - ""Нет, просто задумалась.""","斯拉维娅 - ""嗯，大概是..."""
